name,language,event_url,summary,img_url,start_date,ticket_url,price,end_date,city,longitude,latitude,address
COLTIVARE L’UMANO SEMINARIO RESIDENZIALE,en-us,https://www.eventbrite.it/e/coltivare-lumano-seminario-residenziale-tickets-923899988737,Percorsi di autodeterminazione per un approccio intuitivo alla vita,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F787596179%2F2191157601833%2F1%2Foriginal.20240611-175016?auto=format%2Ccompress&q=75&sharp=10&s=294f8227ee62e448dbc93053856cae3a,2024-08-17,https://www.eventbrite.com/checkout-external?eid=923899988737,139.93,2024-08-20,Barzio,9.453116099999999,45.9424051,Valsassina 23816 Barzio
Bergamo Outdoor Escape Game: Atalanta the Hero,en-us,https://www.eventbrite.com/e/bergamo-outdoor-escape-game-atalanta-the-hero-tickets-896901104347,Follow clues solve puzzles discover new places and learn incredible stories of the city's past and present during this city adventure.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F668701049%2F296218901481%2F1%2Foriginal.20240106-013632?auto=format%2Ccompress&q=75&sharp=10&s=4171851bb82cb6549ce0f069271ffb99,2024-07-06,https://www.eventbrite.com/checkout-external?eid=896901104347,39.99,2024-07-06,Bergamo,9.6718642,45.6937422,13 Viale Papa Giovanni XXIII 24121 Bergamo
Crema - Workshop Fotografia Ritratto,it-it,https://www.eventbrite.it/e/biglietti-crema-workshop-fotografia-ritratto-778306805607,workshop in formula breve (4 ore) con modella in esterna,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F659200669%2F157512799118%2F1%2Foriginal.20230107-195620?auto=format%2Ccompress&q=75&sharp=10&s=49270a74f26e15eb0e44a895980284c1,2024-07-27,https://www.eventbrite.com/checkout-external?eid=778306805607,81.25,2024-07-27,Crema,9.682231999999999,45.3660905,Largo della Pace 26013 Crema
SUMMER PARTNER,en-us,https://www.eventbrite.com/e/summer-partner-tickets-927770335047,IL PRIMO PARTY DELLA CONSULENZA ITALIANA,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F791625299%2F2199278734593%2F1%2Foriginal.20240618-092343?auto=format%2Ccompress&q=75&sharp=10&s=9c1fc9db949f9a1e9980ab3135f6ae93,2024-07-19,https://www.eventbrite.com/checkout-external?eid=927770335047,27.89,2024-07-20,Novegro-Tregarezzo,9.2854958,45.46928090000001,Via Circonvallazione Idroscalo 20054 Novegro-Tregarezzo
Luminous Gardens - Alessandro Martire,en-us,https://www.eventbrite.it/e/luminous-gardens-alessandro-martire-tickets-898651429617,Il pianista e compositore di fama internazionale Alessandro Martire con Annabelle Traves in concerto per Lake Endless Joy Festival 2024.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F759992099%2F1630955304853%2F1%2Foriginal.20240505-155053?auto=format%2Ccompress&q=75&sharp=10&s=e62e890ec3b1c9539e4f5c6009f67c29,2024-07-27,https://www.eventbrite.com/checkout-external?eid=898651429617,Gratis,2024-07-27,Novedrate,9.1199924,45.6994683,28 Piazza Umberto I 22060 Novedrate
INNERHERO® - Il Viaggio dell'Eroe per il tuo successo nella vita,it-it,https://www.eventbrite.it/e/registrazione-innerhero-il-viaggio-delleroe-per-il-tuo-successo-nella-vita-936347128467,Scopri il potere della narrazione personale con Francesca Marchegiano e INNERHERO®. Crescita successo e IA per un futuro migliore.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F799273009%2F371523521545%2F1%2Foriginal.20240701-094031?auto=format%2Ccompress&q=75&sharp=10&s=b8d75de580eb7654b7545aa0f5fbb0fb,2024-07-13,https://www.eventbrite.com/checkout-external?eid=936347128467,29.52,2024-07-13,Milano,9.204575100000001,45.5078655,78 Viale Sarca 20125 Milano
Fusion 360 | Corso Completo,it-it,https://www.eventbrite.it/e/biglietti-fusion-360-corso-completo-938189218207,Il corso  affronta le tecniche di modellazione con flussi di lavoro organici della modellazione 3D parametrica di componenenti e assiemi.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F793788859%2F182479059095%2F1%2Foriginal.20240621-085421?auto=format%2Ccompress&q=75&sharp=10&s=1c68959474d602f9616ca81d90bc0c0d,2024-10-15,https://www.eventbrite.com/checkout-external?eid=938189218207,963.80,2024-10-24,Mariano Comense,9.177458000000001,45.6981615,82 Piazza Roma 22066 Mariano Comense
Super sunday,en-us,https://www.eventbrite.it/e/super-sunday-tickets-878423216487,Evento formativo di 5 ore sul network,,2024-09-15,https://www.eventbrite.com/checkout-external?eid=878423216487,14.16,2024-09-15,Bresso,9.190948299999999,45.5382074,Bresso 20091 Bresso
Ramada Summer Festival 2024,it-it,https://www.eventbrite.it/e/biglietti-ramada-summer-festival-2024-913846157457,8 serate sotto le stelle 8 band dal vivo per farvi ballare 8 date speciali per divertirci 8 aperitivi per brindare insieme!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F776801379%2F286613478917%2F1%2Foriginal.20240527-095347?auto=format%2Ccompress&q=75&sharp=10&s=ad1a837613be2ccac3bb2f9160f69aca,2024-07-10,https://www.eventbrite.com/checkout-external?eid=913846157457,129.26,2024-07-10,Milano,9.227451900000005,45.5017626,via Stamira d'Ancona 27 20127 Milano
Coffee Talk: A colazione con Gea Smith,it-it,https://www.eventbrite.it/e/biglietti-coffee-talk-a-colazione-con-gea-smith-932353082167,Coffee Talk: un nuovo format di evento targato Young Women Network,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F797344449%2F120793618587%2F1%2Foriginal.20240627-110224?auto=format%2Ccompress&q=75&sharp=10&s=517156ae6843dd9a14f1b0875a5f7265,2024-07-09,https://www.eventbrite.com/checkout-external?eid=932353082167,Gratis,2024-07-09,Milano,9.1894762,45.48630639999999,4 Via Federico Confalonieri 20124 Milano
Shakuntala - Il dramma indiano a Milano,it-it,https://www.eventbrite.it/e/biglietti-shakuntala-il-dramma-indiano-a-milano-95673629401,Shakuntala è un dramma sanscrito eroico di Kalidasa dell'inizio del V secolo in sette atti,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F93250727%2F415913324183%2F1%2Foriginal.20200219-200207?auto=format%2Ccompress&q=75&sharp=10&s=8e476092bd5952e69fc8d145fd30bf66,2025-03-30,https://www.eventbrite.com/checkout-external?eid=95673629401,46.03,2025-04-01,Milano,9.247959199999968,45.4756589,58 Via Riccardo Pitteri 20134 Milano
Il Codice delle Emozioni & del Corpo con il dottor Bradley Nelson,en-us,https://www.eventbrite.it/e/il-codice-delle-emozioni-del-corpo-con-il-dottor-bradley-nelson-tickets-903065070937,2 giorni interi fianco a fianco con il creatore del metodo per LIBERARE LE TUE EMOZIONI E RIEQUILIBRARE IL CORPO,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F764438039%2F497672371167%2F1%2Foriginal.20240510-091501?auto=format%2Ccompress&q=75&sharp=10&s=42adbcd789b98e5d95277ce58c704af7,2024-07-12,https://www.eventbrite.com/checkout-external?eid=903065070937,478.21,2024-07-13,Seveso,9.143927200000002,45.6500675,Seveso 20822 Seveso
DRINK & FLOWERS,en-us,https://www.eventbrite.it/e/drink-flowers-tickets-932701494277,Floral Sips Blooming Moments,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F796203329%2F185606340896%2F1%2Foriginal.20240625-193541?auto=format%2Ccompress&q=75&sharp=10&s=cf060915da548ad634e47de91b123a01,2024-07-24,https://www.eventbrite.com/checkout-external?eid=932701494277,26.67,2024-07-24,Milano,9.2262642,45.4855305,81 Via Andrea Maria Ampère 20131 Milano
Welcome Summer! Aperitivo di networking...,it-it,https://www.eventbrite.it/e/biglietti-welcome-summer-aperitivo-di-networking-932402048627,Aperitivo di networking targato Young Women Network per riunirsi e salutarsi prima della pausa estiva,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F796667169%2F120793618587%2F1%2Foriginal.20240626-132231?auto=format%2Ccompress&q=75&sharp=10&s=33f868f572f2135a6ab748457d29ef77,2024-07-18,https://www.eventbrite.com/checkout-external?eid=932402048627,Gratis,2024-07-18,Milano,9.1899873,45.483087,6 Piazza Gae Aulenti 20154 Milano
Performance  Parco Lambro,en-us,https://www.eventbrite.com/e/performance-parco-lambro-tickets-205824876747,performance acrobatica perco Lambro,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F180972159%2F680454046853%2F1%2Foriginal.20211105-190116?auto=format%2Ccompress&q=75&sharp=10&s=1477955984f18ba8802e0cf141fc48f6,2028-05-06,https://www.eventbrite.com/checkout-external?eid=205824876747,107.92,2028-05-07,Milano,9.2462799,45.49323769999999,Parco Lambro vicino lo skate park 20134 Milano
CANDLE PAINTING,en-us,https://www.eventbrite.it/e/candle-painting-tickets-932671344097,Color Your Candle Light Your World,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F795415969%2F185606340896%2F1%2Foriginal.20240624-193744?auto=format%2Ccompress&q=75&sharp=10&s=d12447a84f6f4d2e6c2dcacebb49e040,2024-07-16,https://www.eventbrite.com/checkout-external?eid=932671344097,31.88,2024-07-16,Milano,9.2203884,45.4783098,24 Via Enrico Nöe 20133 Milano
POT PAINTING,en-us,https://www.eventbrite.it/e/pot-painting-tickets-932665536727,Pot Painting: Where Creativity Blooms,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F795405389%2F185606340896%2F1%2Foriginal.20240624-192503?auto=format%2Ccompress&q=75&sharp=10&s=4dcbebbf41d2c3ffc1f4d31fa03617cb,2024-07-09,https://www.eventbrite.com/checkout-external?eid=932665536727,31.88,2024-07-09,Milano,9.2203884,45.4783098,24 Via Enrico Nöe 20133 Milano
Evento Cashflow Club Milano 21 Settembre 2024,it-it,https://www.eventbrite.it/e/biglietti-evento-cashflow-club-milano-21-settembre-2024-926888517507,Giocando a Cashflow101 passeremo un pomeriggio all’insegna del divertimento e formazione. Imperdibile la lezione di Libertà Finanziaria!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F790536309%2F18259160645%2F1%2Foriginal.20230210-174004?auto=format%2Ccompress&q=75&sharp=10&s=6f2a8087fb19a27613bcdcb471b74b01,2024-09-21,https://www.eventbrite.com/checkout-external?eid=926888517507,30.00,2024-09-21,Milano,9.1967489,45.50654979999999,13/15 Viale Giovanni Suzzani 20162 Milano
TWO DAYS,en-us,https://www.eventbrite.com/e/two-days-tickets-920129701707,Due giorni di formazione per la tua crescita professionale,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F783456069%2F332739357611%2F1%2Foriginal.20240605-113851?auto=format%2Ccompress&q=75&sharp=10&s=8ffbf8a838d96fcc76d7fe18aa6d2b79,2024-11-09,https://www.eventbrite.com/checkout-external?eid=920129701707,20.00,2024-11-10,Paderno Dugnano,9.173333300000001,45.58055559999999,95 Via Valassina 20037 Paderno Dugnano
Techno Beats 001,en-us,https://www.eventbrite.com/e/techno-beats-001-tickets-912410383017,Techno Beats is the first EDM event in Bolzano,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F775208499%2F2166855993073%2F1%2Foriginal.20240524-004435?auto=format%2Ccompress&q=75&sharp=10&s=1b26be865f75c3b92e66b655a45a529a,2024-07-27,https://www.eventbrite.com/checkout-external?eid=912410383017,15.00,2024-07-27,Milano,9.2027605,45.4825994,21 Via Ruggero Boscovich 20124 Milano
WORSHOP: Gestione contabile del condominio senza stress,en-us,https://www.eventbrite.it/e/worshop-gestione-contabile-del-condominio-senza-stress-tickets-911392919757,Due ore di formazione con Stefania Vacirca per apprendere una gestione finanziaria condominiale consapevole sicura e senza stress.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F773864349%2F1846971678243%2F1%2Foriginal.20240522-144849?auto=format%2Ccompress&q=75&sharp=10&s=e4daf8d9fcdd96284a854432ef1c3c48,2024-07-11,https://www.eventbrite.com/checkout-external?eid=911392919757,131.39,2024-07-11,Paderno Dugnano,9.1597899,45.5674377,7 Via IV Novembre 20037 Paderno Dugnano
Milano: La Farfalla un aperitivo Appennello,it-it,https://www.eventbrite.it/e/biglietti-milano-la-farfalla-un-aperitivo-appennello-906621528397,Dipingi una serata divertente,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F767246369%2F452996305618%2F1%2Foriginal.20240514-130644?auto=format%2Ccompress&q=75&sharp=10&s=40d91baeb399b6567bc2384df67b3165,2024-07-12,https://www.eventbrite.com/checkout-external?eid=906621528397,35.00,2024-07-12,Milano,9.207080000000019,45.469446,6 Viale Piave 20129 Milano
DRINK & BEADING,en-us,https://www.eventbrite.it/e/drink-beading-tickets-932673851597,Where Beads Become Masterpieces,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F795422679%2F185606340896%2F1%2Foriginal.20240624-194602?auto=format%2Ccompress&q=75&sharp=10&s=177acefbc43f222cf4f6b21318a4848a,2024-07-30,https://www.eventbrite.com/checkout-external?eid=932673851597,31.88,2024-07-30,Milano,9.2203884,45.4783098,24 Via Enrico Nöe 20133 Milano
Fire Storm,en-us,https://www.eventbrite.it/e/fire-storm-tickets-918386778577,Exciting news for progressive music lovers. World renowned DJ Emi Galvan makes his highly anticipated debut in Italy at Fire Storm.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F782024829%2F1934466393813%2F1%2Foriginal.20240603-185751?auto=format%2Ccompress&q=75&sharp=10&s=7f3a38f3964150083cea843b88848462,2024-07-13,https://www.eventbrite.com/checkout-external?eid=918386778577,25.76,2024-07-14,Milano,9.2299624,45.43845049999999,44 Via Carlo Boncompagni 20139 Milano
The 5th Crypto Asset Lab Conference,en-us,https://www.eventbrite.it/e/the-5th-crypto-asset-lab-conference-tickets-868257139477,Investments Economics and Regulation for Bitcoin and Crypto-Assets.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F797376829%2F1322782259043%2F1%2Foriginal.20240627-121109?auto=format%2Ccompress&q=75&sharp=10&s=84a763a2e308449c67c6d844262e1c57,2025-01-16,https://www.eventbrite.com/checkout-external?eid=868257139477,150.00,2025-01-17,Milano,9.213748199999998,45.5180008,1 Piazza dell'Ateneo Nuovo 20126 Milano
PAELLA SANGRIA PARTY OMAGGIO A BOB MARLEY CON LA ROOTICAL FOUNDATION,en-us,https://www.eventbrite.it/e/paella-sangria-party-omaggio-a-bob-marley-con-la-rootical-foundation-tickets-885757593807,PARTY REGGAE CON CENE PAELLA E SANGRIA,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F794740309%2F541115342055%2F1%2Foriginal.20240623-164352?auto=format%2Ccompress&q=75&sharp=10&s=13db9b40b2d319a90e76e2ea45461be6,2024-07-07,https://www.eventbrite.com/checkout-external?eid=885757593807,11.88,2024-07-07,Milano,9.179320700000002,45.51616610000001,98 Viale Enrico Fermi 20161 Milano
Appuntamento con te stesso,it-it,https://www.eventbrite.it/e/biglietti-appuntamento-con-te-stesso-940243342147,Sei più di quello che pensi ti insegnerò come scoprirlo,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F779395019%2F411551634593%2F1%2Foriginal.20240530-105926?auto=format%2Ccompress&q=75&sharp=10&s=fa49bb343c19593a4c47a43a91742e71,2024-07-17,https://www.eventbrite.com/checkout-external?eid=940243342147,51.37,2024-07-17,Milano,9.2006944,45.4896413,73 Via Melchiorre Gioia 20124 Milano
Web3 NFT e Metaverso,it-it,https://www.eventbrite.com/e/biglietti-web3-nft-e-metaverso-821761419527,Un'esperienza formativa e interattiva che ti porterà nel cuore della rivoluzione digitale: Web3 NFT e Metaverso.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F689211669%2F1856193421723%2F1%2Foriginal.20240203-174307?auto=format%2Ccompress&q=75&sharp=10&s=6f4e63097e45c5da7a1837b3b3c3dce8,2024-09-14,https://www.eventbrite.com/checkout-external?eid=821761419527,Gratis,2024-09-14,Milano,9.164043,45.5140524,Via Ernesto Teodoro Moneta Living Moneta - Affori 20161 Milano
Cermenate (CO): La Farfalla un aperitivo Appennello,it-it,https://www.eventbrite.it/e/biglietti-cermenate-co-la-farfalla-un-aperitivo-appennello-906026438467,Dipingi una serata divertente,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F767246369%2F452996305618%2F1%2Foriginal.20240514-130644?auto=format%2Ccompress&q=75&sharp=10&s=40d91baeb399b6567bc2384df67b3165,2024-07-16,https://www.eventbrite.com/checkout-external?eid=906026438467,35.00,2024-07-16,Cermenate,9.089083999999998,45.7029606,Via della Nave 22072 Cermenate
In My Eras Era: a friendship bracelet-making party,it-it,https://www.eventbrite.it/e/biglietti-in-my-eras-era-a-friendship-bracelet-making-party-927261442937,Prepariamoci insieme per il concerto! Una serata di frienship bracelets karaoke e tante altre soprese insieme ad altri fan.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F794426809%2F2041061704123%2F1%2Foriginal.20240622-151912?auto=format%2Ccompress&q=75&sharp=10&s=1be946b92544e8af0bbad80b33ee1d1c,2024-07-11,https://www.eventbrite.com/checkout-external?eid=927261442937,35.00,2024-07-12,Milano,9.184599,45.4663089,5 Via Dante 20121 Milano
TOTE BAG PAINTING  - summer edition,en-us,https://www.eventbrite.it/e/tote-bag-painting-summer-edition-tickets-931974981257,Come to decorate your new tote bag in the park!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F794747389%2F185606340896%2F1%2Foriginal.20240623-171049?auto=format%2Ccompress&q=75&sharp=10&s=c62f9233976393b139af8af8bf0d2709,2024-07-07,https://www.eventbrite.com/checkout-external?eid=931974981257,16.24,2024-07-07,Milano,9.1967301,45.46009610000001,Via Francesco Sforza 20122 Milano
Laboratorio di cucina antispreco - Biscotti alle banane,it-it,https://www.eventbrite.it/e/biglietti-laboratorio-di-cucina-antispreco-biscotti-alle-banane-938789062357,Mani in pasta!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F800090609%2F251311584424%2F1%2Foriginal.20240702-103849?auto=format%2Ccompress&q=75&sharp=10&s=98ac8b80b338f88da4187925a2022d1d,2024-07-07,https://www.eventbrite.com/checkout-external?eid=938789062357,6.00,2024-07-07,Milano,9.2420011,45.4401617,via Colorni 14 20138 Milano
Metti una cena isolati in vigna - Sabato 27 luglio 2024,it-it,https://www.eventbrite.it/e/biglietti-metti-una-cena-isolati-in-vigna-sabato-27-luglio-2024-927740636217,Una cena isolati nel Brolo di San Lorenzo accompagnati da un quartetto d'archi per godere appieno della vigna.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F511667399%2F152528026264%2F1%2Foriginal.20230510-103038?auto=format%2Ccompress&q=75&sharp=10&s=0d467dc048138ecf356c177d71ec3f53,2024-07-27,https://www.eventbrite.com/checkout-external?eid=927740636217,58.00,2024-07-27,Capriano del Colle,10.1290043,45.45477899999999,Brolo di San Lorenzo 25020 Capriano del Colle
ETHMilan 2024,it-it,https://www.eventbrite.it/e/registrazione-ethmilan-2024-860064605387,ETHMilan 2024 is an event that celebrates blockchain technology and innovation in Milan.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F798131009%2F1125042240823%2F1%2Foriginal.20240628-135840?auto=format%2Ccompress&q=75&sharp=10&s=cbfba5889da4b55adda12244b2a1c553,2024-09-26,https://www.eventbrite.com/checkout-external?eid=860064605387,39.00,2024-09-27,Milano,9.2065128,45.45414589999999,14 Via Pier Lombardo 20135 Milano
Corso Massaggio Base - Scopri il segreto per una bellezza naturale,it-it,https://www.eventbrite.it/e/biglietti-corso-massaggio-base-scopri-il-segreto-per-una-bellezza-naturale-777541416307,Se il massaggio è la tua passione e vuoi diventare uno specialista il nostro corso base è il punto di partenza da dove iniziare!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F619023709%2F340891479789%2F1%2Foriginal.20231012-134507?auto=format%2Ccompress&q=75&sharp=10&s=f3bfd52a65f86b2c851df31d0d39ee3b,2024-07-28,https://www.eventbrite.com/checkout-external?eid=777541416307,590.00,2024-07-29,Milano,9.2242604,45.4401682,Corvetto 20139 Milano
TOTE BAG PAINTIG - summer edition,en-us,https://www.eventbrite.it/e/tote-bag-paintig-summer-edition-tickets-932012092257,Join us for a tote bag painting session in the park!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F794798719%2F185606340896%2F1%2Foriginal.20240623-200749?auto=format%2Ccompress&q=75&sharp=10&s=ab5d86695c48637e3c54bed01d75eda8,2024-07-21,https://www.eventbrite.com/checkout-external?eid=932012092257,16.24,2024-07-21,Milano,9.1967301,45.46009610000001,Via Francesco Sforza 20122 Milano
CESARE LOMBROSO CRIMINOLOGO e SPIRITISTA evento a lume di candela MILANO,en-us,https://www.eventbrite.it/e/cesare-lombroso-criminologo-e-spiritista-evento-a-lume-di-candela-milano-tickets-938964978527,Divulgazione storica a lume di candela di Jennifer Radulovic al parco di Porta Venezia di Milano su Cesare Lombroso,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F799750339%2F1524161514843%2F1%2Foriginal.20240701-210209?auto=format%2Ccompress&q=75&sharp=10&s=992dbac425bd091f313208acb92f3430,2024-07-25,https://www.eventbrite.com/checkout-external?eid=938964978527,16.15,2024-07-25,Milano,9.1993654,45.4744489,Via Palestro 20121 Milano
Startups Mentorship Program,en-us,https://www.eventbrite.com/e/startups-mentorship-program-tickets-821769734397,Join This Startup Business Mentorship Event Today !,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F133682341%2F475883336163%2F1%2Foriginal.20210428-183905?auto=format%2Ccompress&q=75&sharp=10&s=d2422bf5f1a3f195679b8763baeac631,2024-07-13,https://www.eventbrite.com/checkout-external?eid=821769734397,80.12,2024-07-13,Milan,9.2471858,45.5341032,Virtual (Online) 20099 Milan
Atelier di Famiglia - Agnes Denes: la capsula del tempo,it-it,https://www.eventbrite.it/e/biglietti-atelier-di-famiglia-agnes-denes-la-capsula-del-tempo-938808510527,Laboratorio per bambini e famiglie,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F800089169%2F251311584424%2F1%2Foriginal.20240702-103542?auto=format%2Ccompress&q=75&sharp=10&s=6adb46fc8e33d63fb88741d9f764097f,2024-07-14,https://www.eventbrite.com/checkout-external?eid=938808510527,6.00,2024-07-14,Milano,9.2420011,45.4401617,via Colorni 14 20138 Milano
Miveg 2024,it-it,https://www.eventbrite.it/e/biglietti-miveg-2024-928443217657,Il Festival Vegano di Milano dal 2013!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F792454679%2F214622043931%2F1%2Foriginal.20240619-113016?auto=format%2Ccompress&q=75&sharp=10&s=71f65c659f2c76ba4ccc2dd62b511c21,2024-10-26,https://www.eventbrite.com/checkout-external?eid=928443217657,Gratis,2024-10-27,Milano,9.249117799999999,45.4507024,88/a Via Mecenate 20138 Milano
AperiFlexx Club Milano: Il networking flessibile,it-it,https://www.eventbrite.it/e/biglietti-aperiflexx-club-milano-il-networking-flessibile-922412409347,Un incontro informale per conoscerci e fare networking parlare della tua attività e dei tuoi progetti.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F786017549%2F1060680691773%2F1%2Foriginal.20240226-093311?auto=format%2Ccompress&q=75&sharp=10&s=a87a8002e5b561b808a96a352f7884e8,2024-07-16,https://www.eventbrite.com/checkout-external?eid=922412409347,20.00,2024-07-16,Milano,9.189170599999999,45.46307739999999,3 Via Cappellari 20123 Milano
Grunge Night,en-us,https://www.eventbrite.it/e/grunge-night-tickets-885511547877,Sette Band  Una Barriera di Suoni Grunge Rock e Alternative Rock faranno Vibrate la Terra intorno al Lago! Non Mancare,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F746629089%2F541115342055%2F1%2Foriginal.20240418-112844?auto=format%2Ccompress&q=75&sharp=10&s=a97ae1daf94abf7f6b663e2fab1e9860,2024-09-22,https://www.eventbrite.com/checkout-external?eid=885511547877,18.00,2024-09-22,Milano,9.179320700000002,45.51616610000001,98 Viale Enrico Fermi 20161 Milano
PAINT IN THE PARK,en-us,https://www.eventbrite.it/e/paint-in-the-park-tickets-932008461397,pittura en plein air,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F794795369%2F185606340896%2F1%2Foriginal.20240623-195641?auto=format%2Ccompress&q=75&sharp=10&s=4ac47df575f24ad31ebff47501c8def2,2024-07-13,https://www.eventbrite.com/checkout-external?eid=932008461397,16.24,2024-07-13,Milano,9.1967301,45.46009610000001,Via Francesco Sforza 20122 Milano
Milano: La Porta dei Sogni un aperitivo Appennello,it-it,https://www.eventbrite.it/e/biglietti-milano-la-porta-dei-sogni-un-aperitivo-appennello-908136078457,Dipingi una serata divertente!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F775419269%2F452996305618%2F1%2Foriginal.20240524-101348?auto=format%2Ccompress&q=75&sharp=10&s=ee9fcbdef76442579807ea8e926520eb,2024-07-23,https://www.eventbrite.com/checkout-external?eid=908136078457,35.00,2024-07-23,Milano,9.204983299999999,45.4519369,10 Via Lodovico Muratori 20135 Milano
In My Eras Era vol. 2: a friendship bracelet-making party,it-it,https://www.eventbrite.it/e/biglietti-in-my-eras-era-vol-2-a-friendship-bracelet-making-party-939287001707,Arriva il concerto più atteso dell'anno. Are you ready for it? Goditi una serata di trivia braccialetti e karaoke insieme ad altri fan!,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F800016739%2F1857214267973%2F1%2Foriginal.20240702-072950?auto=format%2Ccompress&q=75&sharp=10&s=f2d0e8e14e162aef178de422d97edb5f,2024-07-12,https://www.eventbrite.com/checkout-external?eid=939287001707,35.00,2024-07-13,Milano,9.184599,45.4663089,5 Via Dante 20121 Milano
Islay e Campbeltown: il Whisky e il mare,it-it,https://www.eventbrite.it/e/biglietti-islay-e-campbeltown-il-whisky-e-il-mare-880126420817,Corso alla scoperta del sapore intenso del re dei distillati,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F627250729%2F485870286859%2F1%2Foriginal.20231024-105434?auto=format%2Ccompress&q=75&sharp=10&s=428a0bf8ce607b7942f2b45091b54c75,2024-07-09,https://www.eventbrite.com/checkout-external?eid=880126420817,80.00,2024-07-09,Milano,9.1947452,45.4723557,via Manzoni 47 angolo Piazza Cavour 20121 Milano
FRESH MOMENT FESTIVAL,it-it,https://www.eventbrite.com/e/biglietti-fresh-moment-festival-939999522877,Preparati al FESTIVAL con 24 tra le migliori band della scena underground milanese,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F800642729%2F2131249137693%2F1%2Foriginal.20240702-230613?auto=format%2Ccompress&q=75&sharp=10&s=1a42ca5699fc0871a30ad598ca5846d2,2024-07-13,https://www.eventbrite.com/checkout-external?eid=939999522877,5.00,2024-07-13,Milano,9.2277627,45.4348277,19 Via Fabio Massimo 20139 Milano
